timestamp,source_ip,destination_ip,port,protocol,failed_attempts,bytes_sent,event_type,severity,protocol_encoded,event_encoded,severity_encoded,base_risk,failed_attempt_risk,port_risk,risk_score,risk_level,anomaly,ip_reputation,mitre_attack,country,device_type,username,hour_of_day,activity_count
2026-06-05 01:45:46.602511,192.168.75.244,10.0.183.205,443,TCP,5,8918,Brute Force Attempt,High,0,0,1,80,10,5,95,High,1,Unknown,T1110 Brute Force,Brazil,Windows,john,1,1018
2026-06-05 01:46:46.602511,192.168.207.245,10.0.77.234,22,TCP,5,7256,Failed Login,Medium,0,1,3,50,10,20,80,High,1,Unknown,T1110 Brute Force,USA,MacOS,admin,1,973
2026-06-05 01:47:46.602511,192.168.216.148,10.0.236.17,443,UDP,7,2691,Port Scan,High,1,3,1,80,14,5,99,High,1,Unknown,T1046 Network Service Discovery,China,Windows,guest,1,1006
2026-06-05 01:48:46.602511,192.168.206.165,10.0.86.98,443,UDP,10,3366,Brute Force Attempt,High,1,0,1,80,20,5,100,High,1,Unknown,T1110 Brute Force,Germany,Windows,guest,1,1006
2026-06-05 01:49:46.602511,192.168.186.112,10.0.85.80,22,TCP,9,3604,Successful Login,Low,0,4,2,20,18,20,58,Medium,1,Unknown,Normal Activity,Germany,Windows,admin,1,973
2026-06-05 01:50:46.602511,192.168.85.177,10.0.170.168,80,TCP,18,497,Failed Login,Medium,0,1,3,50,36,5,91,High,1,Unknown,T1110 Brute Force,Germany,MacOS,john,1,1018
2026-06-05 01:51:46.602511,192.168.225.9,10.0.146.13,443,TCP,15,5499,Port Scan,High,0,3,1,80,30,5,100,High,1,Unknown,T1046 Network Service Discovery,India,Windows,alice,1,990
2026-06-05 01:52:46.602511,192.168.151.169,10.0.103.253,22,TCP,9,5464,Malware Alert,Critical,0,2,0,95,18,20,100,High,1,Unknown,T1204 User Execution,Russia,MacOS,service_account,1,1013
2026-06-05 01:53:46.602511,192.168.18.191,10.0.78.92,443,UDP,3,737,Brute Force Attempt,High,1,0,1,80,6,5,91,High,1,Unknown,T1110 Brute Force,Germany,Linux,admin,1,973
2026-06-05 01:54:46.602511,192.168.205.97,10.0.53.83,8080,UDP,14,1180,Malware Alert,Critical,1,2,0,95,28,10,100,High,1,Unknown,T1204 User Execution,Brazil,MacOS,alice,1,990
2026-06-05 01:55:46.602511,192.168.254.151,10.0.59.69,80,UDP,6,5734,Malware Alert,Critical,1,2,0,95,12,5,100,High,1,Unknown,T1204 User Execution,USA,MacOS,service_account,1,1013
2026-06-05 01:56:46.602511,192.168.1.126,10.0.191.113,3389,UDP,15,5617,Unauthorized Access,Critical,1,5,0,95,30,25,100,High,1,Unknown,T1078 Valid Accounts,USA,MacOS,alice,1,990
2026-06-05 01:57:46.602511,192.168.83.225,10.0.213.65,80,UDP,2,5006,Malware Alert,Critical,1,2,0,95,4,5,100,High,1,Unknown,T1204 User Execution,China,Linux,alice,1,990
2026-06-05 01:58:46.602511,192.168.227.208,10.0.233.200,443,TCP,4,3522,Successful Login,Low,0,4,2,20,8,5,33,Medium,1,Unknown,Normal Activity,India,Linux,service_account,1,1013
2026-06-05 01:59:46.602511,192.168.101.83,10.0.165.245,8080,UDP,1,2082,Successful Login,Low,1,4,2,20,2,10,32,Medium,-1,Unknown,Normal Activity,USA,Linux,alice,1,990
2026-06-05 02:00:46.602511,192.168.53.114,10.0.234.6,8080,UDP,10,5529,Failed Login,Medium,1,1,3,50,20,10,80,High,1,Unknown,T1110 Brute Force,USA,Windows,john,2,1018
2026-06-05 02:01:46.602511,192.168.211.25,10.0.63.196,443,TCP,18,4780,Brute Force Attempt,High,0,0,1,80,36,5,100,High,1,Unknown,T1110 Brute Force,China,MacOS,admin,2,973
2026-06-05 02:02:46.602511,192.168.110.30,10.0.221.9,3389,UDP,5,3586,Brute Force Attempt,High,1,0,1,80,10,25,100,High,1,Unknown,T1110 Brute Force,China,MacOS,john,2,1018
2026-06-05 02:03:46.602511,192.168.170.190,10.0.106.64,80,TCP,11,3675,Malware Alert,Critical,0,2,0,95,22,5,100,High,1,Unknown,T1204 User Execution,Russia,Windows,john,2,1018
2026-06-05 02:04:46.602511,192.168.113.72,10.0.50.148,22,UDP,5,1037,Failed Login,Medium,1,1,3,50,10,20,80,High,1,Unknown,T1110 Brute Force,Russia,Windows,service_account,2,1013
2026-06-05 02:05:46.602511,192.168.220.245,10.0.63.185,22,TCP,19,1990,Failed Login,Medium,0,1,3,50,38,20,100,High,1,Unknown,T1110 Brute Force,Russia,MacOS,service_account,2,1013
2026-06-05 02:06:46.602511,192.168.135.9,10.0.101.61,80,TCP,2,2295,Successful Login,Low,0,4,2,20,4,5,29,Low,1,Unknown,Normal Activity,USA,Windows,service_account,2,1013
2026-06-05 02:07:46.602511,192.168.215.60,10.0.234.182,443,TCP,13,7866,Port Scan,High,0,3,1,80,26,5,100,High,1,Unknown,T1046 Network Service Discovery,China,Windows,alice,2,990
2026-06-05 02:08:46.602511,192.168.10.107,10.0.75.40,22,UDP,11,1076,Unauthorized Access,Critical,1,5,0,95,22,20,100,High,1,Unknown,T1078 Valid Accounts,Brazil,Linux,alice,2,990
2026-06-05 02:09:46.602511,192.168.220.116,10.0.230.133,80,TCP,14,6502,Malware Alert,Critical,0,2,0,95,28,5,100,High,1,Unknown,T1204 User Execution,India,Windows,admin,2,973
2026-06-05 02:10:46.602511,192.168.90.79,10.0.127.237,3389,UDP,8,8148,Successful Login,Low,1,4,2,20,16,25,61,Medium,1,Unknown,Normal Activity,Russia,Windows,alice,2,990
2026-06-05 02:11:46.602511,192.168.153.68,10.0.116.138,443,TCP,8,9600,Malware Alert,Critical,0,2,0,95,16,5,100,High,1,Unknown,T1204 User Execution,Brazil,MacOS,admin,2,973
2026-06-05 02:12:46.602511,192.168.110.71,10.0.245.38,80,TCP,13,4778,Brute Force Attempt,High,0,0,1,80,26,5,100,High,1,Unknown,T1110 Brute Force,Germany,Windows,john,2,1018
2026-06-05 02:13:46.602511,192.168.244.214,10.0.183.38,3389,UDP,11,2037,Malware Alert,Critical,1,2,0,95,22,25,100,High,1,Unknown,T1204 User Execution,USA,Windows,admin,2,973
2026-06-05 02:14:46.602511,192.168.95.63,10.0.103.5,8080,TCP,10,3911,Unauthorized Access,Critical,0,5,0,95,20,10,100,High,1,Unknown,T1078 Valid Accounts,India,Windows,admin,2,973
2026-06-05 02:15:46.602511,192.168.58.172,10.0.146.7,22,TCP,12,9352,Successful Login,Low,0,4,2,20,24,20,64,Medium,1,Unknown,Normal Activity,USA,Linux,service_account,2,1013
2026-06-05 02:16:46.602511,192.168.153.9,10.0.183.156,22,UDP,17,8893,Malware Alert,Critical,1,2,0,95,34,20,100,High,1,Unknown,T1204 User Execution,Brazil,MacOS,alice,2,990
2026-06-05 02:17:46.602511,192.168.74.186,10.0.125.209,443,UDP,10,6379,Port Scan,High,1,3,1,80,20,5,100,High,1,Unknown,T1046 Network Service Discovery,Russia,Linux,guest,2,1006
2026-06-05 02:18:46.602511,192.168.26.152,10.0.155.207,8080,TCP,6,8613,Successful Login,Low,0,4,2,20,12,10,42,Medium,1,Unknown,Normal Activity,Brazil,Windows,guest,2,1006
2026-06-05 02:19:46.602511,192.168.73.50,10.0.45.87,22,TCP,12,4820,Malware Alert,Critical,0,2,0,95,24,20,100,High,1,Unknown,T1204 User Execution,Brazil,MacOS,service_account,2,1013
2026-06-05 02:20:46.602511,192.168.148.97,10.0.5.126,8080,UDP,13,9219,Successful Login,Low,1,4,2,20,26,10,56,Medium,1,Unknown,Normal Activity,USA,MacOS,john,2,1018
2026-06-05 02:21:46.602511,192.168.91.154,10.0.82.237,8080,TCP,3,9164,Successful Login,Low,0,4,2,20,6,10,36,Medium,1,Unknown,Normal Activity,Russia,Windows,john,2,1018
2026-06-05 02:22:46.602511,192.168.253.118,10.0.171.30,22,TCP,16,3568,Malware Alert,Critical,0,2,0,95,32,20,100,High,1,Unknown,T1204 User Execution,USA,Linux,john,2,1018
2026-06-05 02:23:46.602511,192.168.253.169,10.0.244.221,8080,TCP,11,9635,Failed Login,Medium,0,1,3,50,22,10,82,High,1,Unknown,T1110 Brute Force,Russia,Windows,admin,2,973
2026-06-05 02:24:46.602511,192.168.19.215,10.0.111.114,22,UDP,5,9149,Brute Force Attempt,High,1,0,1,80,10,20,100,High,1,Unknown,T1110 Brute Force,China,Linux,alice,2,990
2026-06-05 02:25:46.602511,192.168.130.5,10.0.189.254,8080,UDP,5,9672,Malware Alert,Critical,1,2,0,95,10,10,100,High,1,Unknown,T1204 User Execution,China,Windows,john,2,1018
2026-06-05 02:26:46.602511,192.168.36.174,10.0.221.99,22,TCP,5,2657,Successful Login,Low,0,4,2,20,10,20,50,Medium,1,Unknown,Normal Activity,China,MacOS,guest,2,1006
2026-06-05 02:27:46.602511,192.168.164.251,10.0.205.232,443,UDP,18,6074,Unauthorized Access,Critical,1,5,0,95,36,5,100,High,1,Unknown,T1078 Valid Accounts,China,MacOS,admin,2,973
2026-06-05 02:28:46.602511,192.168.165.60,10.0.61.67,80,TCP,2,9650,Brute Force Attempt,High,0,0,1,80,4,5,89,High,1,Unknown,T1110 Brute Force,China,Linux,john,2,1018
2026-06-05 02:29:46.602511,192.168.128.111,10.0.235.16,3389,UDP,19,3471,Malware Alert,Critical,1,2,0,95,38,25,100,High,1,Unknown,T1204 User Execution,Germany,Windows,john,2,1018
2026-06-05 02:30:46.602511,192.168.125.103,10.0.225.206,80,TCP,10,6071,Brute Force Attempt,High,0,0,1,80,20,5,100,High,1,Unknown,T1110 Brute Force,USA,Linux,alice,2,990
2026-06-05 02:31:46.602511,192.168.53.58,10.0.156.143,80,TCP,14,5382,Successful Login,Low,0,4,2,20,28,5,53,Medium,1,Unknown,Normal Activity,Brazil,MacOS,alice,2,990
2026-06-05 02:32:46.602511,192.168.106.216,10.0.91.146,80,UDP,7,1167,Failed Login,Medium,1,1,3,50,14,5,69,Medium,1,Unknown,T1110 Brute Force,China,MacOS,admin,2,973
2026-06-05 02:33:46.602511,192.168.133.161,10.0.232.124,3389,TCP,16,3282,Port Scan,High,0,3,1,80,32,25,100,High,1,Unknown,T1046 Network Service Discovery,Germany,Linux,guest,2,1006
2026-06-05 02:34:46.602511,192.168.77.209,10.0.13.153,80,UDP,3,4220,Unauthorized Access,Critical,1,5,0,95,6,5,100,High,1,Unknown,T1078 Valid Accounts,Germany,Linux,service_account,2,1013
2026-06-05 02:35:46.602511,192.168.140.19,10.0.114.106,3389,TCP,0,3487,Port Scan,High,0,3,1,80,0,25,100,High,1,Unknown,T1046 Network Service Discovery,USA,Linux,guest,2,1006
2026-06-05 02:36:46.602511,192.168.177.218,10.0.79.174,8080,UDP,18,9659,Malware Alert,Critical,1,2,0,95,36,10,100,High,-1,Unknown,T1204 User Execution,USA,Linux,alice,2,990
2026-06-05 02:37:46.602511,192.168.249.40,10.0.134.208,443,UDP,4,1160,Brute Force Attempt,High,1,0,1,80,8,5,93,High,1,Unknown,T1110 Brute Force,Russia,Linux,alice,2,990
2026-06-05 02:38:46.602511,192.168.217.225,10.0.231.216,443,UDP,2,2746,Unauthorized Access,Critical,1,5,0,95,4,5,100,High,1,Unknown,T1078 Valid Accounts,Russia,Windows,service_account,2,1013
2026-06-05 02:39:46.602511,192.168.224.11,10.0.71.186,443,UDP,6,1264,Unauthorized Access,Critical,1,5,0,95,12,5,100,High,1,Unknown,T1078 Valid Accounts,China,Linux,guest,2,1006
2026-06-05 02:40:46.602511,192.168.253.188,10.0.49.195,443,TCP,4,5628,Port Scan,High,0,3,1,80,8,5,93,High,1,Unknown,T1046 Network Service Discovery,India,Linux,guest,2,1006
2026-06-05 02:41:46.602511,192.168.175.225,10.0.5.224,3389,UDP,4,2465,Malware Alert,Critical,1,2,0,95,8,25,100,High,1,Unknown,T1204 User Execution,Russia,MacOS,service_account,2,1013
2026-06-05 02:42:46.602511,192.168.74.114,10.0.219.54,8080,TCP,18,5910,Failed Login,Medium,0,1,3,50,36,10,96,High,1,Unknown,T1110 Brute Force,India,MacOS,alice,2,990
2026-06-05 02:43:46.602511,192.168.49.31,10.0.240.245,80,TCP,15,837,Port Scan,High,0,3,1,80,30,5,100,High,1,Unknown,T1046 Network Service Discovery,Brazil,Windows,admin,2,973
2026-06-05 02:44:46.602511,192.168.164.64,10.0.160.246,80,UDP,5,4518,Brute Force Attempt,High,1,0,1,80,10,5,95,High,1,Unknown,T1110 Brute Force,Russia,Linux,guest,2,1006
2026-06-05 02:45:46.602511,192.168.195.91,10.0.194.192,443,TCP,13,5898,Brute Force Attempt,High,0,0,1,80,26,5,100,High,1,Unknown,T1110 Brute Force,Brazil,Linux,john,2,1018
2026-06-05 02:46:46.602511,192.168.245.166,10.0.40.147,443,UDP,4,1470,Successful Login,Low,1,4,2,20,8,5,33,Medium,1,Unknown,Normal Activity,Germany,MacOS,guest,2,1006
2026-06-05 02:47:46.602511,192.168.64.112,10.0.100.185,443,TCP,4,8410,Failed Login,Medium,0,1,3,50,8,5,63,Medium,1,Unknown,T1110 Brute Force,Germany,MacOS,guest,2,1006
2026-06-05 02:48:46.602511,192.168.167.127,10.0.242.24,443,TCP,13,8605,Failed Login,Medium,0,1,3,50,26,5,81,High,1,Unknown,T1110 Brute Force,Brazil,MacOS,guest,2,1006
2026-06-05 02:49:46.602511,192.168.171.167,10.0.138.2,3389,UDP,15,8226,Failed Login,Medium,1,1,3,50,30,25,100,High,1,Unknown,T1110 Brute Force,Germany,Linux,alice,2,990
2026-06-05 02:50:46.602511,192.168.222.64,10.0.97.160,22,TCP,4,3497,Failed Login,Medium,0,1,3,50,8,20,78,High,1,Unknown,T1110 Brute Force,Brazil,Linux,john,2,1018
2026-06-05 02:51:46.602511,192.168.232.143,10.0.187.48,80,UDP,3,6556,Successful Login,Low,1,4,2,20,6,5,31,Medium,1,Unknown,Normal Activity,India,Windows,guest,2,1006
2026-06-05 02:52:46.602511,192.168.80.87,10.0.203.182,443,UDP,6,2546,Successful Login,Low,1,4,2,20,12,5,37,Medium,1,Unknown,Normal Activity,China,MacOS,admin,2,973
2026-06-05 02:53:46.602511,192.168.79.202,10.0.156.36,22,UDP,10,2061,Failed Login,Medium,1,1,3,50,20,20,90,High,1,Unknown,T1110 Brute Force,Brazil,MacOS,john,2,1018
2026-06-05 02:54:46.602511,192.168.18.38,10.0.101.34,22,TCP,13,4774,Successful Login,Low,0,4,2,20,26,20,66,Medium,1,Unknown,Normal Activity,Russia,MacOS,service_account,2,1013
2026-06-05 02:55:46.602511,192.168.123.22,10.0.87.196,3389,TCP,7,5579,Malware Alert,Critical,0,2,0,95,14,25,100,High,1,Unknown,T1204 User Execution,Russia,MacOS,admin,2,973
2026-06-05 02:56:46.602511,192.168.119.138,10.0.205.173,22,UDP,1,7156,Brute Force Attempt,High,1,0,1,80,2,20,100,High,1,Unknown,T1110 Brute Force,India,MacOS,service_account,2,1013
2026-06-05 02:57:46.602511,192.168.90.119,10.0.166.165,3389,TCP,8,5343,Unauthorized Access,Critical,0,5,0,95,16,25,100,High,1,Unknown,T1078 Valid Accounts,Brazil,Linux,guest,2,1006
2026-06-05 02:58:46.602511,192.168.22.93,10.0.191.35,8080,TCP,6,5026,Unauthorized Access,Critical,0,5,0,95,12,10,100,High,1,Unknown,T1078 Valid Accounts,Germany,Linux,alice,2,990
2026-06-05 02:59:46.602511,192.168.32.231,10.0.191.74,22,TCP,14,9823,Unauthorized Access,Critical,0,5,0,95,28,20,100,High,1,Unknown,T1078 Valid Accounts,China,MacOS,guest,2,1006
2026-06-05 03:00:46.602511,192.168.160.23,10.0.203.188,3389,UDP,16,4844,Failed Login,Medium,1,1,3,50,32,25,100,High,1,Unknown,T1110 Brute Force,Russia,MacOS,guest,3,1006
2026-06-05 03:01:46.602511,192.168.69.190,10.0.192.235,80,TCP,19,5256,Port Scan,High,0,3,1,80,38,5,100,High,1,Unknown,T1046 Network Service Discovery,China,Linux,service_account,3,1013
2026-06-05 03:02:46.602511,192.168.152.64,10.0.70.154,3389,TCP,3,9389,Malware Alert,Critical,0,2,0,95,6,25,100,High,1,Unknown,T1204 User Execution,China,Linux,guest,3,1006
2026-06-05 03:03:46.602511,192.168.59.243,10.0.73.149,80,UDP,3,7769,Unauthorized Access,Critical,1,5,0,95,6,5,100,High,1,Unknown,T1078 Valid Accounts,USA,Windows,admin,3,973
2026-06-05 03:04:46.602511,192.168.132.127,10.0.6.218,8080,UDP,5,2592,Successful Login,Low,1,4,2,20,10,10,40,Medium,1,Unknown,Normal Activity,China,Linux,alice,3,990
2026-06-05 03:05:46.602511,192.168.126.83,10.0.178.17,22,UDP,11,8874,Failed Login,Medium,1,1,3,50,22,20,92,High,1,Unknown,T1110 Brute Force,Brazil,Windows,service_account,3,1013
2026-06-05 03:06:46.602511,192.168.49.21,10.0.136.64,8080,TCP,10,8055,Malware Alert,Critical,0,2,0,95,20,10,100,High,1,Unknown,T1204 User Execution,USA,MacOS,john,3,1018
2026-06-05 03:07:46.602511,192.168.16.153,10.0.60.173,22,TCP,6,7840,Port Scan,High,0,3,1,80,12,20,100,High,1,Unknown,T1046 Network Service Discovery,India,MacOS,guest,3,1006
2026-06-05 03:08:46.602511,192.168.168.104,10.0.61.195,8080,TCP,3,6906,Failed Login,Medium,0,1,3,50,6,10,66,Medium,1,Unknown,T1110 Brute Force,Germany,MacOS,service_account,3,1013
2026-06-05 03:09:46.602511,192.168.103.235,10.0.248.165,3389,TCP,4,2635,Malware Alert,Critical,0,2,0,95,8,25,100,High,1,Unknown,T1204 User Execution,USA,Linux,guest,3,1006
2026-06-05 03:10:46.602511,192.168.157.254,10.0.157.177,443,TCP,17,2989,Brute Force Attempt,High,0,0,1,80,34,5,100,High,1,Unknown,T1110 Brute Force,China,Linux,guest,3,1006
2026-06-05 03:11:46.602511,192.168.125.56,10.0.64.127,22,TCP,0,3188,Brute Force Attempt,High,0,0,1,80,0,20,100,High,1,Unknown,T1110 Brute Force,Germany,MacOS,service_account,3,1013
2026-06-05 03:12:46.602511,192.168.225.217,10.0.97.55,22,TCP,3,2348,Failed Login,Medium,0,1,3,50,6,20,76,High,1,Unknown,T1110 Brute Force,China,MacOS,admin,3,973
2026-06-05 03:13:46.602511,192.168.207.16,10.0.144.13,3389,TCP,8,1816,Successful Login,Low,0,4,2,20,16,25,61,Medium,1,Unknown,Normal Activity,China,Windows,john,3,1018
2026-06-05 03:14:46.602511,192.168.74.99,10.0.117.137,443,UDP,15,6645,Unauthorized Access,Critical,1,5,0,95,30,5,100,High,1,Unknown,T1078 Valid Accounts,USA,Linux,guest,3,1006
2026-06-05 03:15:46.602511,192.168.213.115,10.0.54.79,443,UDP,15,3276,Port Scan,High,1,3,1,80,30,5,100,High,1,Unknown,T1046 Network Service Discovery,India,Linux,admin,3,973
2026-06-05 03:16:46.602511,192.168.126.229,10.0.148.98,80,UDP,4,292,Successful Login,Low,1,4,2,20,8,5,33,Medium,1,Unknown,Normal Activity,China,Windows,guest,3,1006
2026-06-05 03:17:46.602511,192.168.74.21,10.0.61.205,443,TCP,1,1321,Malware Alert,Critical,0,2,0,95,2,5,100,High,1,Unknown,T1204 User Execution,Brazil,MacOS,guest,3,1006
2026-06-05 03:18:46.602511,192.168.139.15,10.0.201.140,80,TCP,3,9214,Brute Force Attempt,High,0,0,1,80,6,5,91,High,1,Unknown,T1110 Brute Force,USA,MacOS,admin,3,973
2026-06-05 03:19:46.602511,192.168.182.99,10.0.27.21,22,UDP,12,5199,Successful Login,Low,1,4,2,20,24,20,64,Medium,1,Unknown,Normal Activity,Brazil,Linux,guest,3,1006
2026-06-05 03:20:46.602511,192.168.251.128,10.0.226.189,80,TCP,8,3556,Unauthorized Access,Critical,0,5,0,95,16,5,100,High,1,Unknown,T1078 Valid Accounts,Brazil,Linux,john,3,1018
2026-06-05 03:21:46.602511,192.168.36.55,10.0.110.16,22,UDP,1,3977,Brute Force Attempt,High,1,0,1,80,2,20,100,High,1,Unknown,T1110 Brute Force,China,MacOS,service_account,3,1013
2026-06-05 03:22:46.602511,192.168.20.19,10.0.13.17,443,UDP,10,5077,Malware Alert,Critical,1,2,0,95,20,5,100,High,1,Unknown,T1204 User Execution,Brazil,Windows,admin,3,973
2026-06-05 03:23:46.602511,192.168.119.53,10.0.72.78,80,TCP,9,4138,Port Scan,High,0,3,1,80,18,5,100,High,1,Unknown,T1046 Network Service Discovery,Germany,Windows,alice,3,990
2026-06-05 03:24:46.602511,192.168.218.254,10.0.184.59,443,UDP,14,6757,Brute Force Attempt,High,1,0,1,80,28,5,100,High,1,Unknown,T1110 Brute Force,India,Windows,guest,3,1006
2026-06-05 03:25:46.602511,192.168.37.211,10.0.97.103,80,TCP,0,227,Successful Login,Low,0,4,2,20,0,5,25,Low,1,Unknown,Normal Activity,China,Linux,service_account,3,1013
2026-06-05 03:26:46.602511,192.168.145.57,10.0.70.180,8080,UDP,14,2305,Unauthorized Access,Critical,1,5,0,95,28,10,100,High,1,Unknown,T1078 Valid Accounts,Brazil,Windows,john,3,1018
2026-06-05 03:27:46.602511,192.168.66.53,10.0.18.28,8080,UDP,10,6377,Brute Force Attempt,High,1,0,1,80,20,10,100,High,1,Unknown,T1110 Brute Force,India,Linux,john,3,1018
2026-06-05 03:28:46.602511,192.168.137.148,10.0.237.222,3389,UDP,3,8410,Successful Login,Low,1,4,2,20,6,25,51,Medium,1,Unknown,Normal Activity,India,Linux,alice,3,990
2026-06-05 03:29:46.602511,192.168.94.170,10.0.68.153,8080,UDP,14,6552,Malware Alert,Critical,1,2,0,95,28,10,100,High,1,Unknown,T1204 User Execution,Germany,MacOS,john,3,1018
2026-06-05 03:30:46.602511,192.168.26.189,10.0.250.138,8080,UDP,7,5894,Failed Login,Medium,1,1,3,50,14,10,74,High,1,Unknown,T1110 Brute Force,Germany,MacOS,service_account,3,1013
2026-06-05 03:31:46.602511,192.168.155.60,10.0.99.47,80,UDP,14,7223,Port Scan,High,1,3,1,80,28,5,100,High,1,Unknown,T1046 Network Service Discovery,Russia,Windows,alice,3,990
2026-06-05 03:32:46.602511,192.168.120.216,10.0.152.88,8080,TCP,15,652,Port Scan,High,0,3,1,80,30,10,100,High,1,Unknown,T1046 Network Service Discovery,India,Windows,admin,3,973
2026-06-05 03:33:46.602511,192.168.218.1,10.0.158.245,443,UDP,14,2651,Malware Alert,Critical,1,2,0,95,28,5,100,High,1,Unknown,T1204 User Execution,China,Linux,alice,3,990
2026-06-05 03:34:46.602511,192.168.9.129,10.0.199.172,443,UDP,9,1760,Failed Login,Medium,1,1,3,50,18,5,73,High,1,Unknown,T1110 Brute Force,Germany,MacOS,admin,3,973
2026-06-05 03:35:46.602511,192.168.139.243,10.0.153.221,443,UDP,14,6558,Successful Login,Low,1,4,2,20,28,5,53,Medium,1,Unknown,Normal Activity,China,MacOS,john,3,1018
2026-06-05 03:36:46.602511,192.168.208.238,10.0.168.8,80,UDP,12,3023,Brute Force Attempt,High,1,0,1,80,24,5,100,High,1,Unknown,T1110 Brute Force,India,Linux,service_account,3,1013
2026-06-05 03:37:46.602511,192.168.149.244,10.0.57.76,22,UDP,6,2850,Port Scan,High,1,3,1,80,12,20,100,High,1,Unknown,T1046 Network Service Discovery,Germany,Windows,guest,3,1006
2026-06-05 03:38:46.602511,192.168.134.53,10.0.252.132,3389,TCP,4,941,Unauthorized Access,Critical,0,5,0,95,8,25,100,High,1,Unknown,T1078 Valid Accounts,Russia,Windows,alice,3,990
2026-06-05 03:39:46.602511,192.168.186.37,10.0.71.6,3389,TCP,9,3634,Unauthorized Access,Critical,0,5,0,95,18,25,100,High,1,Unknown,T1078 Valid Accounts,India,Linux,john,3,1018
2026-06-05 03:40:46.602511,192.168.178.96,10.0.142.227,443,UDP,16,4060,Malware Alert,Critical,1,2,0,95,32,5,100,High,1,Unknown,T1204 User Execution,China,MacOS,service_account,3,1013
2026-06-05 03:41:46.602511,192.168.60.237,10.0.179.5,80,UDP,11,1464,Port Scan,High,1,3,1,80,22,5,100,High,1,Unknown,T1046 Network Service Discovery,Russia,Linux,guest,3,1006
2026-06-05 03:42:46.602511,192.168.117.122,10.0.225.182,22,UDP,18,8722,Successful Login,Low,1,4,2,20,36,20,76,High,1,Unknown,Normal Activity,India,Linux,alice,3,990
2026-06-05 03:43:46.602511,192.168.118.96,10.0.76.46,443,UDP,5,1363,Port Scan,High,1,3,1,80,10,5,95,High,1,Unknown,T1046 Network Service Discovery,Germany,Windows,service_account,3,1013
2026-06-05 03:44:46.602511,192.168.141.204,10.0.150.236,80,TCP,12,236,Unauthorized Access,Critical,0,5,0,95,24,5,100,High,1,Unknown,T1078 Valid Accounts,Brazil,MacOS,john,3,1018
2026-06-05 03:45:46.602511,192.168.95.161,10.0.155.173,80,TCP,18,8860,Unauthorized Access,Critical,0,5,0,95,36,5,100,High,1,Unknown,T1078 Valid Accounts,India,Windows,alice,3,990
2026-06-05 03:46:46.602511,192.168.144.107,10.0.79.134,443,UDP,18,8418,Failed Login,Medium,1,1,3,50,36,5,91,High,1,Unknown,T1110 Brute Force,USA,Windows,alice,3,990
2026-06-05 03:47:46.602511,192.168.4.58,10.0.218.252,22,TCP,16,3826,Malware Alert,Critical,0,2,0,95,32,20,100,High,1,Unknown,T1204 User Execution,China,MacOS,admin,3,973
2026-06-05 03:48:46.602511,192.168.229.4,10.0.218.52,80,TCP,2,2380,Failed Login,Medium,0,1,3,50,4,5,59,Medium,1,Unknown,T1110 Brute Force,Germany,Windows,admin,3,973
2026-06-05 03:49:46.602511,192.168.93.117,10.0.216.4,3389,TCP,6,8672,Unauthorized Access,Critical,0,5,0,95,12,25,100,High,1,Unknown,T1078 Valid Accounts,Germany,Linux,alice,3,990
2026-06-05 03:50:46.602511,192.168.85.63,10.0.193.123,22,TCP,11,3529,Malware Alert,Critical,0,2,0,95,22,20,100,High,1,Unknown,T1204 User Execution,USA,Linux,service_account,3,1013
2026-06-05 03:51:46.602511,192.168.253.197,10.0.117.223,443,UDP,0,8219,Brute Force Attempt,High,1,0,1,80,0,5,85,High,1,Unknown,T1110 Brute Force,Brazil,MacOS,john,3,1018
2026-06-05 03:52:46.602511,192.168.210.72,10.0.120.218,80,TCP,18,2669,Successful Login,Low,0,4,2,20,36,5,61,Medium,1,Unknown,Normal Activity,Russia,Linux,guest,3,1006
2026-06-05 03:53:46.602511,192.168.159.108,10.0.16.80,8080,UDP,19,9990,Malware Alert,Critical,1,2,0,95,38,10,100,High,-1,Unknown,T1204 User Execution,Germany,Linux,admin,3,973
2026-06-05 03:54:46.602511,192.168.9.104,10.0.138.253,3389,UDP,12,8272,Malware Alert,Critical,1,2,0,95,24,25,100,High,1,Unknown,T1204 User Execution,Russia,Linux,john,3,1018
2026-06-05 03:55:46.602511,192.168.30.48,10.0.224.168,443,TCP,18,941,Brute Force Attempt,High,0,0,1,80,36,5,100,High,1,Unknown,T1110 Brute Force,Russia,Linux,alice,3,990
2026-06-05 03:56:46.602511,192.168.174.134,10.0.117.24,22,TCP,6,3801,Unauthorized Access,Critical,0,5,0,95,12,20,100,High,1,Unknown,T1078 Valid Accounts,Russia,Windows,john,3,1018
2026-06-05 03:57:46.602511,192.168.85.110,10.0.248.166,8080,TCP,4,2656,Failed Login,Medium,0,1,3,50,8,10,68,Medium,1,Unknown,T1110 Brute Force,Brazil,Linux,john,3,1018
2026-06-05 03:58:46.602511,192.168.220.133,10.0.64.76,443,UDP,8,9353,Malware Alert,Critical,1,2,0,95,16,5,100,High,1,Unknown,T1204 User Execution,India,MacOS,john,3,1018
2026-06-05 03:59:46.602511,192.168.130.218,10.0.2.246,8080,UDP,1,8287,Successful Login,Low,1,4,2,20,2,10,32,Medium,1,Unknown,Normal Activity,USA,Windows,alice,3,990
